CD_A,PER,ENT,CON,V_SEL,N_HOG,N_REN,EST_DIS,UPM_DIS,PAR,SEX,EDA,NAC_DIA,NAC_MES,NAC_ANIO,NIV,GRA,A_ESC,ELEGIDO,REELE,R_DEF,FACTOR,FAC18
14,1117,"	01",40277,2,1,"	03","	036","	00015",3,2,13,12,6,2004,3,1,,,,"	01",3100,
14,1117,"	01",40277,2,1,"	02","	036","	00015",2,2,29,12,12,1987,2,6,,,,"	01",3100,
14,1117,"	01",40277,2,1,"	01","	036","	00015",1,1,35,12,9,1982,3,1,,1,,"	01",3100,6200
14,1117,"	01",40277,1,1,"	04","	036","	00015",3,1,,9,11,2017,,,,,,"	01",3100,
14,1117,"	01",40277,1,1,"	03","	036","	00015",3,1,3,25,8,2014,,,,,,"	01",3100,
14,1117,"	01",40277,1,1,"	02","	036","	00015",2,2,32,30,5,1985,7,5,3,1,,"	01",3100,6200
14,1117,"	01",40277,3,1,"	01","	036","	00015",1,1,53,13,11,1964,4,3,,1,,"	01",3100,9300
14,1117,"	01",40284,4,1,"	01","	035","	00016",1,2,32,7,11,1985,3,3,,1,,"	01",2206,2206
14,1117,"	01",40284,2,1,"	03","	035","	00016",4,1,22,29,12,1994,3,3,,,,"	01",2206,
14,1117,"	01",40284,2,1,"	02","	035","	00016",4,1,60,8,9,1957,2,6,,,,"	01",2206,
14,1117,"	01",40284,1,1,"	06","	035","	00016",3,2,58,31,3,1959,6,2,2,,,"	03",,
14,1117,"	01",40284,1,1,"	01","	035","	00016",1,2,78,17,3,1939,6,3,1,,,"	03",,
14,1117,"	01",40284,2,1,"	01","	035","	00016",1,1,74,28,10,1943,,,,1,,"	01",2206,6618
14,1117,"	01",40284,1,1,"	03","	035","	00016",3,1,51,31,10,1966,7,5,3,,,"	03",,
14,1117,"	01",40284,1,1,"	04","	035","	00016",3,2,50,24,8,1967,6,2,3,1,,"	03",,
14,1117,"	01",40284,1,1,"	05","	035","	00016",3,2,51,14,6,1966,3,3,,,,"	03",,
14,1117,"	01",40284,5,1,"	01","	035","	00016",1,1,48,28,10,1969,4,3,,1,,"	01",2206,4412
14,1117,"	01",40284,5,1,"	02","	035","	00016",4,1,60,9,4,1957,7,5,3,,1,"	01",2206,
14,1117,"	01",40284,1,1,"	02","	035","	00016",2,1,84,13,4,1933,2,6,,,,"	03",,
14,1117,"	01",40285,1,1,"	03","	034","	00017",3,1,28,15,3,1989,2,3,,1,,"	01",3233,9699
14,1117,"	01",40285,1,1,"	02","	034","	00017",3,1,30,16,2,1987,2,3,,,,"	01",3233,
14,1117,"	01",40285,1,1,"	01","	034","	00017",1,1,67,11,8,1950,2,1,,,,"	01",3233,
14,1117,"	01",40285,2,1,"	06","	034","	00017",3,1,9,28,11,2008,2,3,,,,"	01",3233,
14,1117,"	01",40285,2,1,"	01","	034","	00017",1,1,43,4,11,1974,2,6,,,,"	01",3233,
14,1117,"	01",40285,2,1,"	02","	034","	00017",2,2,41,6,5,1976,2,6,,,,"	01",3233,
14,1117,"	01",40285,4,1,"	01","	034","	00017",1,1,50,16,8,1967,,,,,,"	01",3233,
14,1117,"	01",40285,4,1,"	02","	034","	00017",2,2,45,1,10,1972,,,,,,"	01",3233,
14,1117,"	01",40285,4,1,"	03","	034","	00017",3,1,30,15,4,1987,2,5,,,,"	01",3233,
14,1117,"	01",40285,2,1,"	05","	034","	00017",3,2,13,13,4,2004,3,1,,,,"	01",3233,
14,1117,"	01",40285,2,1,"	04","	034","	00017",3,1,18,12,11,1999,4,3,,,,"	01",3233,
14,1117,"	01",40285,2,1,"	03","	034","	00017",3,2,19,18,8,1998,7,1,3,1,,"	01",3233,12932
14,1117,"	01",40285,5,1,"	01","	034","	00017",1,2,59,5,11,1958,2,6,,1,,"	01",3233,3233
14,1117,"	01",40285,4,1,"	06","	034","	00017",4,1,24,24,10,1993,3,3,,1,,"	01",3233,19398
14,1117,"	01",40285,4,1,"	04","	034","	00017",3,1,22,7,3,1995,2,6,,,,"	01",3233,
14,1117,"	01",40285,4,1,"	05","	034","	00017",4,1,23,15,12,1993,3,3,,,,"	01",3233,
14,1117,"	01",40303,1,1,"	03","	035","	00018",3,1,21,16,2,1996,7,1,3,,,"	01",2482,
14,1117,"	01",40303,1,1,"	01","	035","	00018",1,1,49,25,11,1967,3,3,,1,,"	01",2482,7446
14,1117,"	01",40303,2,1,"	01","	035","	00018",1,1,75,21,4,1942,2,2,,1,,"	01",2482,7446
14,1117,"	01",40303,2,1,"	02","	035","	00018",3,1,31,24,6,1986,2,6,,,,"	01",2482,
14,1117,"	01",40303,2,1,"	03","	035","	00018",3,2,26,2,9,1991,4,3,,,,"	01",2482,
14,1117,"	01",40303,3,1,"	01","	035","	00018",1,1,72,6,11,1945,2,6,,,,"	01",2482,
14,1117,"	01",40303,3,1,"	02","	035","	00018",2,2,63,1,5,1954,2,6,,,,"	01",2482,
14,1117,"	01",40303,3,1,"	03","	035","	00018",3,1,38,6,2,1979,3,3,,,,"	01",2482,
14,1117,"	01",40303,3,1,"	04","	035","	00018",3,2,36,10,2,1981,6,2,3,,,"	01",2482,
14,1117,"	01",40303,3,1,"	05","	035","	00018",3,2,40,16,5,1977,4,3,,1,,"	01",2482,14892
14,1117,"	01",40303,3,1,"	06","	035","	00018",4,1,36,23,6,1981,4,3,,,,"	01",2482,
14,1117,"	01",40303,3,1,"	07","	035","	00018",4,1,16,22,10,2001,4,1,,,,"	01",2482,
14,1117,"	01",40303,3,1,"	08","	035","	00018",4,2,15,29,8,2002,3,3,,,,"	01",2482,
14,1117,"	01",40303,3,1,"	09","	035","	00018",4,1,6,31,7,2011,1,3,,,,"	01",2482,
14,1117,"	01",40303,5,1,"	01","	035","	00018",1,2,40,31,7,1977,7,3,3,1,,"	01",2482,2482
14,1117,"	01",40303,1,1,"	02","	035","	00018",3,1,23,26,5,1994,7,1,3,,,"	01",2482,
14,1117,"	01",40346,4,1,"	01","	036","	00019",1,1,74,24,4,1943,2,6,,,,"	01",3359,
14,1117,"	01",40346,4,1,"	02","	036","	00019",2,2,72,27,3,1945,2,6,,1,,"	01",3359,6718
14,1117,"	01",40346,2,1,"	04","	036","	00019",3,2,2,4,1,2015,,,,,,"	01",3359,
14,1117,"	01",40346,2,1,"	03","	036","	00019",3,2,9,19,2,2008,2,3,,,,"	01",3359,
14,1117,"	01",40346,2,1,"	02","	036","	00019",2,2,33,10,4,1984,4,3,,1,,"	01",3359,6718
14,1117,"	01",40346,2,1,"	01","	036","	00019",1,1,32,11,12,1984,7,3,3,,,"	01",3359,
14,1117,"	01",40355,2,1,"	03","	036","	00020",3,2,3,6,10,2014,,,,,,"	01",3104,
14,1117,"	01",40355,5,1,"	02","	036","	00020",2,2,39,23,6,1978,6,3,2,,,"	01",3104,
14,1117,"	01",40355,1,1,"	02","	036","	00020",2,2,34,5,5,1983,3,3,,1,,"	01",3104,6208
14,1117,"	01",40355,1,1,"	03","	036","	00020",3,2,15,25,6,2002,3,3,,,,"	01",3104,
14,1117,"	01",40355,1,1,"	04","	036","	00020",3,1,9,26,1,2008,2,4,,,,"	01",3104,
14,1117,"	01",40355,1,1,"	05","	036","	00020",3,2,7,4,2,2010,2,1,,,,"	01",3104,
14,1117,"	01",40355,3,1,"	01","	036","	00020",1,1,42,1,12,1974,3,3,,,,"	01",3104,
14,1117,"	01",40355,3,1,"	02","	036","	00020",2,2,42,16,3,1975,2,2,,1,,"	01",3104,9312
14,1117,"	01",40355,3,1,"	03","	036","	00020",3,1,21,19,2,1996,4,3,,,,"	01",3104,
14,1117,"	01",40355,3,1,"	04","	036","	00020",3,2,13,3,1,2004,3,1,,,,"	01",3104,
14,1117,"	01",40355,2,1,"	02","	036","	00020",2,2,24,12,2,1993,4,3,,,,"	01",3104,
14,1117,"	01",40355,2,1,"	01","	036","	00020",1,1,28,1,1,1989,2,6,,1,,"	01",3104,6208
14,1117,"	01",40355,4,1,"	01","	036","	00020",1,1,79,11,7,1938,3,3,,,,"	01",3104,
14,1117,"	01",40355,4,1,"	02","	036","	00020",2,2,77,21,8,1940,3,1,,1,,"	01",3104,6208
14,1117,"	01",40355,5,1,"	01","	036","	00020",1,1,51,11,6,1966,4,3,,1,,"	01",3104,6208
14,1117,"	01",40355,1,1,"	01","	036","	00020",1,1,35,1,8,1982,3,3,,,,"	01",3104,
21,1117,"	02",40019,1,1,"	04","	053","	00021",3,2,29,24,5,1988,7,3,3,1,,"	01",5772,23088
21,1117,"	02",40019,3,1,"	01","	053","	00021",1,2,33,26,8,1984,7,5,3,1,,"	01",5772,5772
21,1117,"	02",40019,5,1,"	01","	053","	00021",1,1,45,7,3,1972,10,2,5,1,,"	01",5772,11544
21,1117,"	02",40019,1,1,"	01","	053","	00021",1,1,55,20,8,1962,2,1,,,,"	01",5772,
21,1117,"	02",40019,4,1,"	01","	053","	00021",1,1,22,17,11,1995,7,3,3,1,,"	01",5772,5772
21,1117,"	02",40019,1,1,"	03","	053","	00021",3,2,34,11,11,1983,7,3,3,,,"	01",5772,
21,1117,"	02",40019,5,1,"	02","	053","	00021",2,2,35,16,2,1982,9,4,4,,,"	01",5772,
21,1117,"	02",40019,5,1,"	03","	053","	00021",3,2,,20,7,2017,,,,,,"	01",5772,
21,1117,"	02",40019,1,1,"	02","	053","	00021",2,2,55,27,5,1962,2,1,,,,"	01",5772,
21,1117,"	02",40089,3,1,"	01","	053","	00022",1,2,56,8,11,1961,2,6,,1,,"	01",7372,14744
21,1117,"	02",40089,4,1,"	01","	053","	00022",1,2,55,1,12,1961,3,3,,,,"	01",7372,
21,1117,"	02",40089,4,1,"	02","	053","	00022",3,1,20,8,11,1997,7,1,3,1,,"	01",7372,14744
21,1117,"	02",40089,1,1,"	01","	053","	00022",1,1,65,15,5,1952,4,3,,1,,"	01",7372,7372
21,1117,"	02",40089,2,1,"	01","	053","	00022",1,1,37,15,11,1980,4,2,,1,,"	01",7372,14744
21,1117,"	02",40089,2,1,"	02","	053","	00022",4,2,34,15,10,1983,7,3,3,,,"	01",7372,
21,1117,"	02",40089,3,1,"	02","	053","	00022",3,2,26,2,5,1991,,,,,1,"	01",7372,
21,1117,"	02",40089,5,1,"	01","	053","	00022",1,1,32,23,10,1985,7,4,3,1,,"	01",7372,7372
21,1117,"	02",40092,5,1,"	01","	054","	00023",1,2,33,24,9,1984,7,4,3,1,,"	01",6589,6589
21,1117,"	02",40092,4,1,"	01","	054","	00023",1,1,51,31,5,1966,7,2,3,1,,"	01",6589,6589
21,1117,"	02",40092,3,1,"	03","	054","	00023",3,1,6,8,11,2011,2,1,,,,"	01",6589,
21,1117,"	02",40092,3,1,"	02","	054","	00023",2,2,38,1,1,1979,4,3,,1,,"	01",6589,13178
21,1117,"	02",40092,3,1,"	01","	054","	00023",1,1,38,30,5,1979,4,3,,,,"	01",6589,
21,1117,"	02",40092,2,1,"	01","	054","	00023",1,2,55,4,11,1962,3,3,,1,,"	01",6589,6589
21,1117,"	02",40092,1,1,"	01","	054","	00023",1,1,50,15,4,1967,4,3,,1,,"	01",6589,6589
21,1117,"	02",40097,5,1,"	01","	054","	00024",1,2,61,15,11,1956,4,3,,1,,"	01",5935,5935
21,1117,"	02",40097,4,1,"	02","	054","	00024",2,1,46,2,7,1971,3,2,,1,,"	01",5935,11870
21,1117,"	02",40097,4,1,"	01","	054","	00024",1,2,40,15,3,1977,4,3,,,,"	01",5935,
21,1117,"	02",40097,2,1,"	02","	054","	00024",7,1,34,30,9,1983,7,3,3,,,"	01",5935,
21,1117,"	02",40097,2,1,"	01","	054","	00024",1,1,52,23,8,1965,7,5,3,1,,"	01",5935,11870
21,1117,"	02",40097,1,1,"	07","	054","	00024",3,2,,17,2,2017,,,,,,"	01",5935,
21,1117,"	02",40097,4,1,"	04","	054","	00024",3,2,10,15,7,2007,2,5,,,,"	01",5935,
21,1117,"	02",40097,1,1,"	01","	054","	00024",1,1,42,26,7,1975,7,5,3,,,"	01",5935,
21,1117,"	02",40097,1,1,"	02","	054","	00024",2,2,29,25,12,1987,3,3,,1,,"	01",5935,17805
21,1117,"	02",40097,1,1,"	03","	054","	00024",4,1,25,7,11,1992,3,3,,,,"	01",5935,
21,1117,"	02",40097,1,1,"	04","	054","	00024",3,1,11,16,2,2006,2,5,,,,"	01",5935,
21,1117,"	02",40097,1,1,"	05","	054","	00024",3,1,10,1,7,2007,2,4,,,,"	01",5935,
21,1117,"	02",40097,4,1,"	03","	054","	00024",3,2,11,15,7,2006,2,6,,,,"	01",5935,
21,1117,"	02",40097,1,1,"	06","	054","	00024",3,1,3,20,5,2014,,,,,,"	01",5935,
21,1117,"	02",40100,3,1,"	05","	053","	00025",7,2,10,22,8,2007,2,5,,,,"	01",7861,
21,1117,"	02",40100,2,1,"	02","	053","	00025",2,2,56,6,1,1961,2,6,,1,,"	01",7861,23583
21,1117,"	02",40100,3,1,"	03","	053","	00025",3,1,16,18,2,2001,4,2,,,,"	01",7861,
21,1117,"	02",40100,1,1,"	01","	053","	00025",1,1,74,15,3,1943,2,5,,1,,"	01",7861,7861
21,1117,"	02",40100,3,1,"	02","	053","	00025",7,2,28,20,8,1989,3,3,,,,"	01",7861,
21,1117,"	02",40100,3,1,"	01","	053","	00025",1,2,46,28,2,1971,3,3,,1,,"	01",7861,15722
21,1117,"	02",40100,3,1,"	06","	053","	00025",7,2,9,14,8,2008,2,4,,,,"	01",7861,
21,1117,"	02",40100,5,1,"	03","	053","	00025",3,2,21,6,11,1996,7,2,3,,,"	01",7861,
21,1117,"	02",40100,5,1,"	02","	053","	00025",2,2,50,10,6,1967,4,1,,,,"	01",7861,
21,1117,"	02",40100,5,1,"	01","	053","	00025",1,1,51,23,12,1965,4,1,,1,,"	01",7861,23583
21,1117,"	02",40100,4,1,"	02","	053","	00025",4,1,18,15,9,1999,4,3,,,,"	01",7861,
21,1117,"	02",40100,4,1,"	01","	053","	00025",1,1,22,15,1,1995,2,4,,1,,"	01",7861,15722
21,1117,"	02",40100,2,1,"	05","	053","	00025",4,2,1,7,9,2016,,,,,,"	01",7861,
21,1117,"	02",40100,2,1,"	04","	053","	00025",4,2,6,9,1,2011,1,3,,,,"	01",7861,
21,1117,"	02",40100,2,1,"	03","	053","	00025",3,2,25,3,3,1992,3,3,,,,"	01",7861,
21,1117,"	02",40100,2,1,"	01","	053","	00025",1,1,57,15,11,1960,2,6,,,,"	01",7861,
21,1117,"	02",40100,3,1,"	04","	053","	00025",3,1,14,21,5,2003,3,2,,,,"	01",7861,
21,1117,"	02",40123,4,1,"	03","	053","	00026",3,1,5,3,6,2012,1,2,,,,"	01",6865,
21,1117,"	02",40123,4,1,"	02","	053","	00026",2,2,35,4,2,1982,7,4,3,,,"	01",6865,
21,1117,"	02",40123,4,1,"	01","	053","	00026",1,1,36,9,7,1981,3,3,,1,,"	01",6865,13730
21,1117,"	02",40123,2,1,"	04","	053","	00026",3,2,5,28,9,2012,1,2,,,,"	01",6865,
21,1117,"	02",40123,2,1,"	03","	053","	00026",3,1,9,6,6,2008,2,2,,,,"	01",6865,
21,1117,"	02",40123,2,1,"	02","	053","	00026",2,2,26,21,7,1991,3,3,,,,"	01",6865,
21,1117,"	02",40123,2,1,"	01","	053","	00026",1,1,34,20,4,1983,2,6,,1,,"	01",6865,13730
21,1117,"	02",40123,1,1,"	04","	053","	00026",3,2,7,20,11,2010,2,1,,,,"	01",6865,
21,1117,"	02",40123,1,1,"	03","	053","	00026",3,2,8,26,1,2009,2,2,,,,"	01",6865,
21,1117,"	02",40123,1,1,"	02","	053","	00026",2,2,26,22,10,1991,3,3,,1,,"	01",6865,13730
21,1117,"	02",40123,1,1,"	01","	053","	00026",1,1,28,4,9,1989,4,3,,,,"	01",6865,
21,1117,"	02",40123,5,1,"	05","	053","	00026",3,1,7,18,11,2010,2,2,,,,"	01",6865,
21,1117,"	02",40123,5,1,"	04","	053","	00026",3,1,10,12,6,2007,2,5,,,,"	01",6865,
21,1117,"	02",40123,5,1,"	01","	053","	00026",1,1,35,25,9,1982,7,4,3,1,,"	01",6865,13730
21,1117,"	02",40123,5,1,"	02","	053","	00026",2,2,32,20,11,1985,7,1,3,,,"	01",6865,
21,1117,"	02",40123,5,1,"	03","	053","	00026",3,1,12,27,5,2005,3,1,,,,"	01",6865,
21,1117,"	02",40148,4,1,"	03","	052","	00027",4,1,57,15,3,1960,,,,,,"	01",4974,
21,1117,"	02",40148,4,1,"	04","	052","	00027",3,1,18,8,12,1998,4,2,,,,"	01",4974,
21,1117,"	02",40148,4,1,"	05","	052","	00027",3,1,15,19,8,2002,3,3,,,,"	01",4974,
21,1117,"	02",40148,4,1,"	06","	052","	00027",3,2,12,19,5,2005,2,5,,,,"	01",4974,
21,1117,"	02",40148,4,1,"	07","	052","	00027",3,2,2,24,1,2015,,,,,,"	01",4974,
21,1117,"	02",40148,5,1,"	01","	052","	00027",1,1,49,11,3,1968,2,6,,1,,"	01",4974,14922
21,1117,"	02",40148,5,1,"	02","	052","	00027",2,2,40,23,1,1977,3,3,,,,"	01",4974,
21,1117,"	02",40148,5,1,"	03","	052","	00027",3,2,23,17,3,1994,4,2,,,,"	01",4974,
21,1117,"	02",40148,5,1,"	04","	052","	00027",3,1,12,17,10,2005,3,1,,,,"	01",4974,
21,1117,"	02",40148,1,1,"	01","	052","	00027",1,1,48,20,12,1968,4,3,,,,"	01",4974,
21,1117,"	02",40148,1,1,"	02","	052","	00027",2,2,48,25,8,1969,3,3,,1,,"	01",4974,9948
21,1117,"	02",40148,1,1,"	03","	052","	00027",3,2,11,5,10,2006,2,6,,,,"	01",4974,
21,1117,"	02",40148,2,1,"	01","	052","	00027",1,1,38,5,11,1979,4,3,,1,,"	01",4974,9948
21,1117,"	02",40148,2,1,"	02","	052","	00027",2,2,32,5,1,1985,2,6,,,,"	01",4974,
21,1117,"	02",40148,2,1,"	03","	052","	00027",3,1,11,22,9,2006,2,5,,,,"	01",4974,
21,1117,"	02",40148,2,1,"	04","	052","	00027",3,2,7,31,5,2010,2,1,,,,"	01",4974,
21,1117,"	02",40148,3,1,"	01","	052","	00027",1,1,50,11,1,1967,2,6,,1,,"	01",4974,19896
21,1117,"	02",40148,3,1,"	02","	052","	00027",2,2,49,23,8,1968,,,,,,"	01",4974,
21,1117,"	02",40148,3,1,"	03","	052","	00027",3,2,29,11,11,1988,2,3,,,,"	01",4974,
21,1117,"	02",40148,3,1,"	04","	052","	00027",3,1,21,6,5,1996,3,3,,,,"	01",4974,
21,1117,"	02",40148,3,1,"	05","	052","	00027",3,2,13,12,10,2004,3,1,,,,"	01",4974,
21,1117,"	02",40148,4,1,"	01","	052","	00027",1,1,27,15,8,1990,3,3,,,,"	01",4974,
21,1117,"	02",40148,4,1,"	02","	052","	00027",2,2,31,21,1,1986,2,6,,1,,"	01",4974,19896
21,1117,"	02",40221,4,1,"	03","	052","	00028",3,1,16,26,8,2001,4,1,,,,"	01",3811,
21,1117,"	02",40221,4,1,"	04","	052","	00028",3,1,14,12,10,2003,3,2,,,,"	01",3811,
21,1117,"	02",40221,4,1,"	01","	052","	00028",1,1,37,25,11,1979,3,3,,1,,"	01",3811,7622
21,1117,"	02",40221,2,1,"	04","	052","	00028",3,2,14,2,6,2003,3,2,,,,"	01",3811,
21,1117,"	02",40221,3,1,"	01","	052","	00028",1,1,32,10,1,1985,4,3,,1,,"	01",3811,7622
21,1117,"	02",40221,3,1,"	02","	052","	00028",2,2,46,10,11,1971,3,3,,,,"	01",3811,
21,1117,"	02",40221,1,1,"	01","	052","	00028",1,1,40,8,3,1977,2,6,,,,"	01",3811,
21,1117,"	02",40221,1,1,"	02","	052","	00028",2,2,41,15,6,1976,4,3,,1,,"	01",3811,7622
21,1117,"	02",40221,2,1,"	01","	052","	00028",1,1,42,9,11,1975,,,,,,"	01",3811,
21,1117,"	02",40221,2,1,"	02","	052","	00028",2,2,42,24,3,1975,2,3,,,,"	01",3811,
21,1117,"	02",40221,2,1,"	03","	052","	00028",3,2,19,3,9,1998,4,3,,1,,"	01",3811,11433
21,1117,"	02",40221,5,1,"	02","	052","	00028",2,2,21,16,10,1996,3,3,,1,,"	01",3811,7622
21,1117,"	02",40221,5,1,"	01","	052","	00028",1,1,26,4,11,1991,3,3,,,,"	01",3811,
21,1117,"	02",40221,4,1,"	05","	052","	00028",3,1,9,1,11,2008,2,3,,,,"	01",3811,
21,1117,"	02",40221,4,1,"	02","	052","	00028",2,2,39,11,5,1978,3,3,,,,"	01",3811,
21,1117,"	02",40273,5,1,"	03","	052","	00029",3,2,5,19,11,2012,1,2,,,,"	01",6463,
21,1117,"	02",40273,5,1,"	02","	052","	00029",3,1,8,27,3,2009,2,2,,,,"	01",6463,
21,1117,"	02",40273,5,1,"	01","	052","	00029",1,1,31,8,9,1986,4,3,,1,,"	01",6463,6463
21,1117,"	02",40273,4,1,"	02","	052","	00029",4,2,26,7,12,1990,3,3,,1,,"	01",6463,25852
21,1117,"	02",40273,4,1,"	03","	052","	00029",4,2,26,7,12,1990,3,3,,,,"	01",6463,
21,1117,"	02",40273,4,1,"	01","	052","	00029",1,2,26,7,12,1990,4,3,,,,"	01",6463,
21,1117,"	02",40273,3,1,"	06","	052","	00029",3,1,11,9,11,2006,2,5,,,,"	01",6463,
21,1117,"	02",40273,3,1,"	05","	052","	00029",3,1,15,21,5,2002,3,3,,,,"	01",6463,
21,1117,"	02",40273,3,1,"	04","	052","	00029",3,2,21,5,9,1996,3,3,,,,"	01",6463,
21,1117,"	02",40273,3,1,"	03","	052","	00029",3,1,22,5,10,1995,2,6,,,,"	01",6463,
21,1117,"	02",40273,3,1,"	02","	052","	00029",2,2,39,27,11,1977,2,2,,,,"	01",6463,
21,1117,"	02",40273,3,1,"	01","	052","	00029",1,1,47,27,4,1970,2,4,,1,,"	01",6463,25852
21,1117,"	02",40273,2,1,"	01","	052","	00029",1,1,65,10,1,1952,,,,1,,"	01",6463,6463
21,1117,"	02",40273,1,1,"	05","	052","	00029",3,2,8,24,4,2009,2,2,,,,"	01",6463,
21,1117,"	02",40273,1,1,"	04","	052","	00029",3,1,10,4,1,2007,2,4,,,,"	01",6463,
21,1117,"	02",40273,1,1,"	03","	052","	00029",3,2,12,7,1,2005,2,6,,,,"	01",6463,
21,1117,"	02",40273,1,1,"	02","	052","	00029",2,2,36,25,12,1980,2,6,,,,"	01",6463,
21,1117,"	02",40273,1,1,"	01","	052","	00029",1,1,33,4,2,1984,3,2,,1,,"	01",6463,12926
21,1117,"	02",40273,4,1,"	05","	052","	00029",3,1,5,27,10,2012,1,2,,,,"	01",6463,
21,1117,"	02",40273,4,1,"	04","	052","	00029",2,1,31,23,11,1986,2,3,,,,"	01",6463,
21,1117,"	02",40275,3,1,"	04","	053","	00030",3,1,12,13,7,2005,3,1,,,,"	01",6875,
21,1117,"	02",40275,3,1,"	03","	053","	00030",3,1,16,31,8,2001,4,1,,,,"	01",6875,
21,1117,"	02",40275,1,1,"	01","	053","	00030",1,1,60,19,6,1957,,,,1,,"	01",6875,13750
21,1117,"	02",40275,1,1,"	02","	053","	00030",2,2,45,20,5,1972,2,4,,,,"	01",6875,
21,1117,"	02",40275,5,1,"	01","	053","	00030",1,2,43,22,7,1974,3,3,,,,"	01",6875,
21,1117,"	02",40275,3,1,"	02","	053","	00030",2,2,43,21,9,1974,4,3,,1,,"	01",6875,13750
21,1117,"	02",40275,2,1,"	01","	053","	00030",1,1,39,24,11,1978,3,1,,1,,"	01",6875,6875
21,1117,"	02",40275,5,1,"	03","	053","	00030",3,2,5,28,7,2012,1,1,,,,"	01",6875,
21,1117,"	02",40275,5,1,"	02","	053","	00030",2,1,37,8,1,1980,2,6,,1,,"	01",6875,13750
21,1117,"	02",40275,3,1,"	01","	053","	00030",1,1,54,10,2,1963,2,5,,,,"	01",6875,
21,1117,"	02",40293,4,1,"	02","	052","	00031",2,2,43,29,3,1974,7,4,3,1,,"	01",3923,7846
21,1117,"	02",40293,4,1,"	03","	052","	00031",3,2,8,24,2,2009,2,3,,,,"	01",3923,
21,1117,"	02",40293,4,1,"	01","	052","	00031",1,1,40,24,7,1977,7,4,3,,,"	01",3923,
21,1117,"	02",40293,2,1,"	02","	052","	00031",2,2,41,10,10,1976,2,6,,1,,"	01",3923,7846
21,1117,"	02",40293,2,1,"	03","	052","	00031",3,2,12,22,6,2005,2,6,,,,"	01",3923,
21,1117,"	02",40293,3,1,"	01","	052","	00031",1,1,45,15,11,1972,2,6,,1,,"	01",3923,7846
21,1117,"	02",40293,3,1,"	02","	052","	00031",2,2,32,18,10,1985,,,,,,"	01",3923,
21,1117,"	02",40293,3,1,"	03","	052","	00031",3,2,12,28,12,2004,2,5,,,,"	01",3923,
21,1117,"	02",40293,3,1,"	04","	052","	00031",3,2,10,28,7,2007,1,3,,,,"	01",3923,
21,1117,"	02",40293,3,1,"	05","	052","	00031",3,2,8,30,10,2009,2,1,,,,"	01",3923,
21,1117,"	02",40293,4,1,"	04","	052","	00031",3,1,4,15,12,2012,,,,,,"	01",3923,
21,1117,"	02",40293,2,1,"	01","	052","	00031",1,1,62,28,9,1955,2,3,,,,"	01",3923,
21,1117,"	02",40293,1,1,"	01","	052","	00031",1,2,87,8,8,1930,,,,1,,"	01",3923,3923
21,1117,"	02",40308,5,1,"	05","	052","	00032",3,2,9,22,11,2008,2,3,,,,"	01",4337,
21,1117,"	02",40308,5,1,"	06","	052","	00032",3,2,5,5,8,2012,1,2,,,,"	01",4337,
21,1117,"	02",40308,2,1,"	01","	052","	00032",1,1,20,5,8,1997,4,3,,1,,"	01",4337,4337
21,1117,"	02",40308,3,1,"	01","	052","	00032",1,1,50,22,11,1967,3,3,,1,,"	01",4337,13011
21,1117,"	02",40308,3,1,"	02","	052","	00032",2,2,56,7,10,1961,2,1,,,,"	01",4337,
21,1117,"	02",40308,3,1,"	03","	052","	00032",4,2,23,6,3,1994,6,3,2,,,"	01",4337,
21,1117,"	02",40308,1,1,"	01","	052","	00032",1,2,55,27,6,1962,2,6,,,,"	01",4337,
21,1117,"	02",40308,1,1,"	02","	052","	00032",3,1,30,21,11,1987,4,3,,,,"	01",4337,
21,1117,"	02",40308,1,1,"	03","	052","	00032",3,2,28,24,8,1989,3,3,,,,"	01",4337,
21,1117,"	02",40308,1,1,"	04","	052","	00032",3,1,37,15,7,1980,2,6,,,,"	01",4337,
21,1117,"	02",40308,1,1,"	05","	052","	00032",4,1,25,15,9,1992,4,3,,1,,"	01",4337,21685
21,1117,"	02",40308,1,1,"	06","	052","	00032",4,2,4,15,3,2013,,,,,,"	01",4337,
21,1117,"	02",40308,4,1,"	01","	052","	00032",1,1,23,4,12,1993,4,3,,1,,"	01",4337,4337
21,1117,"	02",40308,5,1,"	01","	052","	00032",1,1,46,7,12,1970,2,6,,,,"	01",4337,
21,1117,"	02",40308,5,1,"	02","	052","	00032",2,2,40,19,12,1976,7,4,3,1,,"	01",4337,13011
21,1117,"	02",40308,5,1,"	03","	052","	00032",3,2,23,15,10,1994,3,3,,,,"	01",4337,
21,1117,"	02",40308,5,1,"	04","	052","	00032",3,2,10,5,12,2006,2,5,,,,"	01",4337,
21,1117,"	02",40356,1,1,"	01","	054","	00033",1,1,38,12,9,1979,9,2,4,1,,"	01",6589,13178
21,1117,"	02",40356,1,1,"	02","	054","	00033",4,1,48,11,3,1969,8,3,4,,,"	01",6589,
21,1117,"	02",40356,2,1,"	01","	054","	00033",1,1,55,14,4,1962,7,4,3,1,,"	01",6589,26356
21,1117,"	02",40356,4,1,"	01","	054","	00033",1,1,29,1,9,1988,7,4,3,1,,"	01",6589,6589
21,1117,"	02",40356,2,1,"	02","	054","	00033",2,2,55,27,8,1962,4,3,,,,"	01",6589,
21,1117,"	02",40356,5,1,"	02","	054","	00033",2,2,62,22,10,1955,7,4,3,,,"	01",6589,
