CD_A,PER,ENT,CON,V_SEL,N_HOG,AGEB,UPM,PRO_VIV,R_PRE,FCH_PRE,R_DEF,FCH_DEF,P1,P2,P3,P4,R_INF,R_ELE,FAC
29,1117,17,40029,4,1,"	039-1",1701396,"	0122","	01",16/11/2017,"	01",21/11/2017,5,1,,,"	01","	01",2951
29,1117,17,40029,1,1,"	039-1",1701396,"	0030","	01",17/11/2017,"	01",25/11/2017,4,1,,,"	02","	01",2951
29,1117,17,40029,2,1,"	039-1",1701396,"	0051","	01",29/11/2017,"	01",29/11/2017,2,1,,,"	02","	01",2951
29,1117,17,40034,3,1,"	058-1",1700789,"	0099","	01","	05/12/2017","	01","	05/12/2017",5,1,,,"	02","	01",3270
29,1117,17,40034,5,1,"	058-1",1700789,"	0153","	01","	09/11/2017","	01",16/11/2017,2,1,,,"	01","	02",3270
29,1117,17,40034,1,1,"	058-1",1700789,"	0013","	01","	08/11/2017","	01",16/11/2017,3,1,,,"	01","	02",3270
29,1117,17,40034,4,1,"	058-1",1700789,"	0134","	01",11/11/2017,"	01",16/11/2017,4,1,,,"	01","	02",3270
29,1117,17,40034,2,1,"	058-1",1700789,"	0049","	01",26/11/2017,"	01",30/11/2017,4,1,,,"	02","	03",3270
29,1117,17,40035,5,1,111-3,1701035,"	0117","	01",10/11/2017,"	01",16/11/2017,3,1,,,"	03","	01",3089
29,1117,17,40035,4,1,111-3,1701035,"	0028","	01",26/11/2017,"	01",27/11/2017,3,1,,,"	01","	01",3089
29,1117,17,40035,1,1,111-3,1701035,"	0053","	01","	09/11/2017","	01",16/11/2017,2,1,,,"	02","	01",3089
29,1117,17,40035,2,1,111-3,1701035,"	0079","	01",15/11/2017,"	01",16/11/2017,10,2,3,1,"	01","	01",3089
29,1117,17,40035,3,1,111-3,1701035,"	0101","	01","	08/11/2017","	01",16/11/2017,3,1,,,"	01","	02",3089
29,1117,17,40043,3,1,"	074-3",1701578,"	0097","	07",21/11/2017,"	07",22/11/2017,,,,,,,
29,1117,17,40043,4,1,"	074-3",1701578,"	0068","	01",21/11/2017,"	01",22/11/2017,2,1,,,"	01","	02",3971
29,1117,17,40043,5,1,"	074-3",1701578,"	0109","	01",21/11/2017,"	01",22/11/2017,5,1,,,"	01","	01",3971
29,1117,17,40043,1,1,"	074-3",1701578,"	0011","	01",22/11/2017,"	01",22/11/2017,3,1,,,"	02","	02",3971
29,1117,17,40043,2,1,"	074-3",1701578,"	0032","	01",22/11/2017,"	01",22/11/2017,1,,,,"	01","	01",3971
29,1117,17,40048,2,1,"	039-1",1701398,"	0036","	01",22/11/2017,"	01",22/11/2017,2,1,,,"	01","	01",2206
29,1117,17,40048,5,1,"	039-1",1701398,"	0096","	01",17/11/2017,"	01",22/11/2017,7,1,,,"	07","	05",2206
29,1117,17,40048,4,1,"	039-1",1701398,"	0080","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
29,1117,17,40048,1,1,"	039-1",1701398,"	0013","	01",17/11/2017,"	01",22/11/2017,8,1,,,"	05","	06",2206
29,1117,17,40048,3,1,"	039-1",1701398,"	0059","	01",22/11/2017,"	01",25/11/2017,3,1,,,"	03","	02",2206
29,1117,17,40068,2,1,139-7,1701208,"	0029","	07",16/11/2017,"	07",25/11/2017,,,,,,,
29,1117,17,40068,4,1,139-7,1701208,"	0124","	01",15/11/2017,"	01",16/11/2017,4,2,2,2,"	02","	01",3309
29,1117,17,40068,5,1,139-7,1701208,"	0060","	01",25/11/2017,"	01",30/11/2017,4,1,,,"	02","	01",3309
29,1117,17,40068,3,1,139-7,1701208,"	0084","	01","	07/11/2017","	01",16/11/2017,6,1,,,"	01","	02",3309
29,1117,17,40068,1,1,139-7,1701208,"	0022","	01","	07/11/2017","	01",16/11/2017,1,,,,"	01","	01",3309
29,1117,17,40085,1,1,"	017-A",1702753,"	0069","	01",21/11/2017,"	01",22/11/2017,1,,,,"	01","	01",2250
29,1117,17,40085,2,1,"	017-A",1702753,"	0323","	01",21/11/2017,"	01",22/11/2017,1,,,,"	01","	01",2250
29,1117,17,40085,5,1,"	017-A",1702753,"	0516","	01",21/11/2017,"	01",22/11/2017,4,1,,,"	04","	04",2250
29,1117,17,40085,3,1,"	017-A",1702753,"	0361","	01",23/11/2017,"	01",27/11/2017,4,1,,,"	02","	01",2250
29,1117,17,40085,4,1,"	017-A",1702753,"	0443","	01",22/11/2017,"	01",22/11/2017,1,,,,"	01","	01",2250
29,1117,17,40093,4,1,"	086-3",1700917,"	0075","	01",14/11/2017,"	01",26/11/2017,4,1,,,"	01","	02",2749
29,1117,17,40093,5,1,"	086-3",1700917,"	0095","	01",29/11/2017,"	01",29/11/2017,2,1,,,"	02","	01",2749
29,1117,17,40093,2,1,"	086-3",1700917,"	0037","	01",15/11/2017,"	01",16/11/2017,2,1,,,"	01","	01",2749
29,1117,17,40093,1,1,"	086-3",1700917,"	0017","	01",15/11/2017,"	01",22/11/2017,6,1,,,"	01","	02",2749
29,1117,17,40093,3,1,"	086-3",1700917,"	0056","	01",23/11/2017,"	01",24/11/2017,1,,,,"	01","	01",2749
29,1117,17,40096,2,1,"	096-A",1701642,"	0046","	01","	01/12/2017","	01","	01/12/2017",1,,,,"	01","	01",2772
29,1117,17,40096,5,1,"	096-A",1701642,"	0099","	01",27/11/2017,"	01","	01/12/2017",4,1,,,"	02","	01",2772
29,1117,17,40096,4,1,"	096-A",1701642,"	0080","	01",22/11/2017,"	01",22/11/2017,3,1,,,"	02","	02",2772
29,1117,17,40096,1,1,"	096-A",1701642,"	0021","	01",21/11/2017,"	01",22/11/2017,3,1,,,"	01","	01",2772
29,1117,17,40096,3,1,"	096-A",1701642,"	0061","	01",18/11/2017,"	01",22/11/2017,1,,,,"	01","	01",2772
29,1117,17,40192,2,1,"	005-7",1701887,"	0098","	01",16/11/2017,"	01",21/11/2017,3,1,,,"	01","	03",2732
29,1117,17,40192,4,1,"	005-7",1701887,"	0050","	06","	05/12/2017","	06","	05/12/2017",,,,,,,
29,1117,17,40192,3,1,"	005-7",1701887,"	0069","	01",16/11/2017,"	01",26/11/2017,3,1,,,"	02","	01",2732
29,1117,17,40192,1,1,"	005-7",1701887,"	0113","	08",25/11/2017,"	08","	05/12/2017",,,,,,,
29,1117,17,40192,5,1,"	005-7",1701887,"	0014","	01",27/11/2017,"	01",30/11/2017,4,1,,,"	02","	01",2732
29,1117,17,40196,4,1,"	083-A",1700891,"	0090","	01",14/11/2017,"	01",21/11/2017,2,1,,,"	01","	01",3085
29,1117,17,40196,3,1,"	083-A",1700891,"	0071","	01",25/11/2017,"	01",27/11/2017,5,1,,,"	01","	05",3085
29,1117,17,40196,5,1,"	083-A",1700891,"	0010","	01",13/11/2017,"	01","	05/12/2017",10,2,2,5,"	03","	01",3085
29,1117,17,40196,2,1,"	083-A",1700891,"	0049","	01",13/11/2017,"	01",27/11/2017,5,1,,,"	02","	01",3085
29,1117,17,40196,1,1,"	083-A",1700891,"	0031","	01",25/11/2017,"	01",26/11/2017,2,1,,,"	01","	01",3085
29,1117,17,40217,3,1,"	013-7",1701300,"	0206","	01",13/11/2017,"	01",16/11/2017,4,1,,,"	02","	02",3114
29,1117,17,40217,2,1,"	013-7",1701300,"	0139","	01","	04/12/2017","	01","	04/12/2017",1,,,,"	01","	01",3114
29,1117,17,40217,5,1,"	013-7",1701300,"	0030","	01",13/11/2017,"	01",22/11/2017,8,2,2,2,"	01","	02",3114
29,1117,17,40217,4,1,"	013-7",1701300,"	0293","	01",13/11/2017,"	01",16/11/2017,4,1,,,"	02","	02",3114
29,1117,17,40217,1,1,"	013-7",1701300,"	0065","	01",24/11/2017,"	01",25/11/2017,3,1,,,"	03","	03",3114
29,1117,17,40293,1,1,"	057-7",1700781,"	0072","	01","	07/11/2017","	01",16/11/2017,4,1,,,"	02","	01",4039
29,1117,17,40293,2,1,"	057-7",1700781,"	0091","	01","	07/11/2017","	01",16/11/2017,3,1,,,"	01","	01",4039
29,1117,17,40293,3,1,"	057-7",1700781,"	0020","	01","	06/11/2017","	01",16/11/2017,4,1,,,"	04","	03",4039
29,1117,17,40293,4,1,"	057-7",1700781,"	0039","	01",13/11/2017,"	01",16/11/2017,4,1,,,"	01","	02",4039
29,1117,17,40293,5,1,"	057-7",1700781,"	0054","	01","	07/11/2017","	01",16/11/2017,4,1,,,"	01","	01",4039
29,1117,17,40383,1,1,"	076-A",1700861,"	0095","	01",11/11/2017,"	01",16/11/2017,5,1,,,"	01","	02",3487
29,1117,17,40383,3,1,"	076-A",1700861,"	0056","	01","	08/11/2017","	01",16/11/2017,5,1,,,"	04","	04",3487
29,1117,17,40383,2,1,"	076-A",1700861,"	0125","	01","	08/11/2017","	01",16/11/2017,3,2,3,1,"	01","	01",3487
29,1117,17,40383,5,1,"	076-A",1700861,"	0022","	01","	08/11/2017","	01",16/11/2017,3,1,,,"	01","	02",3487
29,1117,17,40383,4,1,"	076-A",1700861,"	0085","	01","	08/11/2017","	01",16/11/2017,4,1,,,"	02","	01",3487
29,1117,17,40402,4,1,"	029-5",1700609,"	0537","	06",22/11/2017,"	06",25/11/2017,,,,,,,
29,1117,17,40402,2,1,"	029-5",1700609,"	0040","	06","	05/12/2017","	06","	05/12/2017",,,,,,,
29,1117,17,40402,3,1,"	029-5",1700609,"	0589","	08","	01/12/2017","	08","	05/12/2017",,,,,,,
29,1117,17,40402,1,1,"	029-5",1700609,"	0322","	06","	05/12/2017","	06","	05/12/2017",,,,,,,
29,1117,17,40402,5,1,"	029-5",1700609,"	0475","	06",22/11/2017,"	06",25/11/2017,,,,,,,
29,1117,17,40411,5,1,"	045-8",1702103,"	0199","	01",15/11/2017,"	01",21/11/2017,4,1,,,"	02","	02",3212
29,1117,17,40411,1,1,"	045-8",1702103,"	0030","	01",14/11/2017,"	01",16/11/2017,4,1,,,"	02","	02",3212
29,1117,17,40411,2,1,"	045-8",1702103,"	0049","	01",14/11/2017,"	01",21/11/2017,4,1,,,"	02","	01",3212
29,1117,17,40411,4,1,"	045-8",1702103,"	0217","	01",15/11/2017,"	01",22/11/2017,4,1,,,"	01","	02",3212
29,1117,17,40411,3,1,"	045-8",1702103,"	0120","	01",19/11/2017,"	01",21/11/2017,2,1,,,"	01","	01",3212
29,1117,17,40412,2,1,"	052-1",1702792,"	0203","	01",23/11/2017,"	01",24/11/2017,5,2,2,4,"	02","	02",1385
29,1117,17,40412,3,1,"	052-1",1702792,"	0142","	01",17/11/2017,"	01",21/11/2017,4,1,,,"	04","	04",1385
29,1117,17,40412,1,1,"	052-1",1702792,"	0350","	07",17/11/2017,"	07",21/11/2017,,,,,,,
29,1117,17,40412,5,1,"	052-1",1702792,"	0221","	01","	05/12/2017","	01","	05/12/2017",3,1,,,"	01","	01",1385
29,1117,17,40412,4,1,"	052-1",1702792,"	0049","	01",24/11/2017,"	01",25/11/2017,2,1,,,"	02","	01",1385
29,1117,17,40420,3,1,"	081-4",1702287,"	0208","	01",17/11/2017,"	01",29/11/2017,5,1,,,"	02","	02",3309
29,1117,17,40420,1,1,"	081-4",1702287,"	0064","	07","	05/12/2017","	07","	06/12/2017",,,,,,,
29,1117,17,40420,5,1,"	081-4",1702287,"	0025","	01",15/11/2017,"	01",16/11/2017,3,1,,,"	01","	02",3309
29,1117,17,40420,4,1,"	081-4",1702287,"	0317","	01",15/11/2017,"	01",16/11/2017,5,1,,,"	02","	02",3309
29,1117,17,40420,2,1,"	081-4",1702287,"	0132","	01",19/11/2017,"	01",21/11/2017,2,1,,,"	01","	01",3309
27,1117,18,40006,4,1,214-6,1800924,"	0010","	01",17/11/2017,"	01",21/11/2017,2,1,,,"	01","	01",1844
27,1117,18,40006,5,1,214-6,1800924,"	0040","	01",17/11/2017,"	01",21/11/2017,4,1,,,"	03","	01",1844
27,1117,18,40006,1,1,214-6,1800924,"	0056","	01",22/11/2017,"	01",24/11/2017,3,1,,,"	01","	01",1844
27,1117,18,40006,2,1,214-6,1800924,"	0072","	01",15/11/2017,"	01",17/11/2017,3,1,,,"	01","	01",1844
27,1117,18,40006,3,1,214-6,1800924,"	0100","	01",16/11/2017,"	01",17/11/2017,1,,,,"	01","	01",1844
27,1117,18,40035,5,1,"	076-0",1800351,"	0096","	01",13/11/2017,"	01",14/11/2017,2,1,,,"	02","	02",1392
27,1117,18,40035,4,1,"	076-0",1800351,"	0074","	01",13/11/2017,"	01",14/11/2017,3,1,,,"	03","	03",1392
27,1117,18,40035,3,1,"	076-0",1800351,"	0057","	01",27/11/2017,"	01",28/11/2017,1,,,,"	01","	01",1392
27,1117,18,40035,2,1,"	076-0",1800351,"	0034","	01",13/11/2017,"	01",15/11/2017,7,1,,,"	01","	04",1392
27,1117,18,40035,1,1,"	076-0",1800351,"	0012","	01",13/11/2017,"	01",15/11/2017,5,1,,,"	02","	03",1392
27,1117,18,40047,2,1,188-1,1800830,"	0057","	01",15/11/2017,"	01",17/11/2017,3,1,,,"	01","	01",1128
27,1117,18,40047,5,1,188-1,1800830,"	0167","	01",20/11/2017,"	01",22/11/2017,4,1,,,"	03","	01",1128
27,1117,18,40047,3,1,188-1,1800830,"	0092","	01",15/11/2017,"	01",17/11/2017,3,1,,,"	02","	02",1128
27,1117,18,40047,4,1,188-1,1800830,"	0130","	01",15/11/2017,"	01",17/11/2017,3,1,,,"	03","	01",1128
27,1117,18,40047,1,1,188-1,1800830,"	0024","	01",15/11/2017,"	01",17/11/2017,4,1,,,"	03","	03",1128
27,1117,18,40068,4,1,"	070-3",1800312,"	0072","	01","	09/11/2017","	01",10/11/2017,3,1,,,"	02","	01",1503
27,1117,18,40068,1,1,"	070-3",1800312,"	0004","	01",10/11/2017,"	01",13/11/2017,2,1,,,"	01","	01",1503
27,1117,18,40068,5,1,"	070-3",1800312,"	0050","	05","	05/12/2017","	05","	05/12/2017",,,,,,,
27,1117,18,40068,2,1,"	070-3",1800312,"	0102","	01","	09/11/2017","	01",10/11/2017,4,1,,,"	02","	03",1503
27,1117,18,40068,3,1,"	070-3",1800312,"	0027","	01","	09/11/2017","	01",10/11/2017,2,1,,,"	01","	02",1503
27,1117,18,40100,4,1,"	058-2",1800248,"	0094","	01",14/11/2017,"	01",15/11/2017,3,1,,,"	02","	01",1379
27,1117,18,40100,3,1,"	058-2",1800248,"	0061","	01",15/11/2017,"	01",17/11/2017,5,1,,,"	02","	02",1379
27,1117,18,40100,5,1,"	058-2",1800248,"	0124","	01",14/11/2017,"	01",22/11/2017,4,1,,,"	02","	01",1379
27,1117,18,40100,1,1,"	058-2",1800248,"	0007","	01",14/11/2017,"	01",15/11/2017,5,1,,,"	02","	02",1379
27,1117,18,40100,2,1,"	058-2",1800248,"	0035","	01",25/11/2017,"	01",27/11/2017,1,,,,"	01","	01",1379
27,1117,18,40128,1,1,165-0,1800792,"	0099","	01","	09/11/2017","	01",10/11/2017,5,1,,,"	02","	02",1412
27,1117,18,40128,5,1,165-0,1800792,"	0053","	01","	08/11/2017","	01","	08/11/2017",3,2,3,1,"	01","	01",1412
27,1117,18,40128,3,1,165-0,1800792,"	0008","	05","	05/12/2017","	05","	05/12/2017",,,,,,,
27,1117,18,40128,2,1,165-0,1800792,"	0075","	01","	06/11/2017","	01","	08/11/2017",2,1,,,"	01","	01",1412
27,1117,18,40128,4,1,165-0,1800792,"	0030","	01","	06/11/2017","	01","	08/11/2017",2,1,,,"	02","	02",1412
27,1117,18,40133,5,1,130-7,1800646,"	0095","	01",25/11/2017,"	01",28/11/2017,4,1,,,"	02","	01",1458
27,1117,18,40133,4,1,130-7,1800646,"	0070","	01",27/11/2017,"	01",29/11/2017,2,1,,,"	01","	02",1458
27,1117,18,40133,2,1,130-7,1800646,"	0032","	01",22/11/2017,"	01",24/11/2017,5,1,,,"	04","	01",1458
27,1117,18,40133,1,1,130-7,1800646,"	0009","	01",22/11/2017,"	01",24/11/2017,1,,,,"	01","	01",1458
27,1117,18,40133,3,1,130-7,1800646,"	0052","	01",22/11/2017,"	01",24/11/2017,6,1,,,"	01","	04",1458
27,1117,18,40174,4,1,205-7,1800894,"	0109","	01","	09/11/2017","	01",17/11/2017,5,1,,,"	03","	01",1646
27,1117,18,40174,5,1,205-7,1800894,"	0145","	01","	09/11/2017","	01",10/11/2017,5,1,,,"	02","	02",1646
27,1117,18,40174,1,1,205-7,1800894,"	0026","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
27,1117,18,40174,2,1,205-7,1800894,"	0054","	01","	09/11/2017","	01",10/11/2017,5,1,,,"	01","	01",1646
27,1117,18,40174,3,1,205-7,1800894,"	0076","	01","	09/11/2017","	01",10/11/2017,4,2,2,1,"	01","	01",1646
27,1117,18,40188,1,1,"	054-4",1800199,"	0054","	01","	07/11/2017","	01","	08/11/2017",4,1,,,"	02","	02",1517
27,1117,18,40188,3,1,"	054-4",1800199,"	0012","	01","	07/11/2017","	01","	09/11/2017",4,1,,,"	02","	01",1517
27,1117,18,40188,2,1,"	054-4",1800199,"	0073","	01","	07/11/2017","	01",13/11/2017,3,1,,,"	03","	01",1517
27,1117,18,40188,5,1,"	054-4",1800199,"	0049","	01","	08/11/2017","	01",14/11/2017,4,1,,,"	01","	03",1517
27,1117,18,40188,4,1,"	054-4",1800199,"	0032","	01","	07/11/2017","	01","	08/11/2017",3,1,,,"	02","	02",1517
27,1117,18,40194,1,1,"	021-0",1801185,"	0128","	01",24/11/2017,"	01",24/11/2017,1,,,,"	01","	01",1319
27,1117,18,40194,2,1,"	021-0",1801185,"	0097","	01",13/11/2017,"	01",15/11/2017,4,1,,,"	02","	01",1319
27,1117,18,40194,5,1,"	021-0",1801185,"	0049","	01",14/11/2017,"	01",15/11/2017,3,1,,,"	01","	02",1319
27,1117,18,40194,4,1,"	021-0",1801185,"	0024","	01",13/11/2017,"	01",14/11/2017,4,1,,,"	02","	02",1319
27,1117,18,40194,3,1,"	021-0",1801185,"	0063","	01",13/11/2017,"	01",14/11/2017,2,1,,,"	01","	01",1319
27,1117,18,40256,2,1,114-8,1800513,"	0037","	01",23/11/2017,"	01",24/11/2017,3,1,,,"	01","	03",1431
27,1117,18,40256,3,1,114-8,1800513,"	0094","	01",22/11/2017,"	01",28/11/2017,2,1,,,"	01","	02",1431
27,1117,18,40256,4,1,114-8,1800513,"	0081","	01",23/11/2017,"	01",28/11/2017,4,1,,,"	02","	01",1431
27,1117,18,40256,1,1,114-8,1800513,"	0015","	01",27/11/2017,"	01",28/11/2017,2,1,,,"	01","	01",1431
27,1117,18,40256,5,1,114-8,1800513,"	0052","	01",24/11/2017,"	01",24/11/2017,1,,,,"	01","	01",1431
27,1117,18,40258,2,1,209-5,1800905,"	0184","	01",28/11/2017,"	01",29/11/2017,3,1,,,"	03","	03",1096
27,1117,18,40258,3,1,209-5,1800905,"	0088","	01",16/11/2017,"	01",22/11/2017,7,1,,,"	02","	04",1096
27,1117,18,40258,4,1,209-5,1800905,"	0237","	01",20/11/2017,"	01",22/11/2017,4,1,,,"	02","	01",1096
27,1117,18,40258,5,1,209-5,1800905,"	0301","	01",16/11/2017,"	01","	05/12/2017",4,1,,,"	01","	01",1096
27,1117,18,40258,1,1,209-5,1800905,"	0063","	01",28/11/2017,"	01",29/11/2017,4,1,,,"	01","	01",1096
27,1117,18,40268,4,1,"	077-5",1800373,"	0049","	01","	08/11/2017","	01","	09/11/2017",6,1,,,"	02","	03",1679
27,1117,18,40268,5,1,"	077-5",1800373,"	0070","	01","	08/11/2017","	01","	09/11/2017",10,2,3,4,"	01","	04",1679
27,1117,18,40268,1,1,"	077-5",1800373,"	0005","	01",13/11/2017,"	01",15/11/2017,2,1,,,"	01","	01",1679
27,1117,18,40268,3,1,"	077-5",1800373,"	0099","	01",16/11/2017,"	01",17/11/2017,1,,,,"	01","	01",1679
27,1117,18,40268,2,1,"	077-5",1800373,"	0025","	08","	05/12/2017","	08","	05/12/2017",,,,,,,
27,1117,18,40295,1,1,"	071-8",1800319,"	0018","	01","	08/11/2017","	01","	09/11/2017",2,1,,,"	02","	02",1714
27,1117,18,40295,3,1,"	071-8",1800319,"	0065","	01","	08/11/2017","	01","	09/11/2017",4,1,,,"	02","	01",1714
27,1117,18,40295,5,1,"	071-8",1800319,"	0091","	01","	08/11/2017","	01","	09/11/2017",4,1,,,"	01","	02",1714
27,1117,18,40295,4,1,"	071-8",1800319,"	0103","	01","	09/11/2017","	01",13/11/2017,4,1,,,"	02","	01",1714
27,1117,18,40295,2,1,"	071-8",1800319,"	0043","	01",12/11/2017,"	01",13/11/2017,1,,,,"	01","	01",1714
27,1117,18,40316,2,1,"	029-7",1801215,"	0093","	01",14/11/2017,"	01",15/11/2017,2,1,,,"	01","	02",1232
27,1117,18,40316,5,1,"	029-7",1801215,"	0023","	01",16/11/2017,"	01",17/11/2017,3,1,,,"	02","	02",1232
27,1117,18,40316,3,1,"	029-7",1801215,"	0068","	08","	05/12/2017","	08","	05/12/2017",,,,,,,
27,1117,18,40316,4,1,"	029-7",1801215,"	0059","	01",13/11/2017,"	01",30/11/2017,4,1,,,"	02","	02",1232
27,1117,18,40316,1,1,"	029-7",1801215,"	0116","	01",13/11/2017,"	01",30/11/2017,4,1,,,"	02","	01",1232
27,1117,18,40350,1,1,212-7,1800912,"	0018","	01","	08/11/2017","	01","	09/11/2017",4,1,,,"	01","	01",1230
27,1117,18,40350,3,1,212-7,1800912,"	0066","	01","	09/11/2017","	01",10/11/2017,6,1,,,"	01","	02",1230
27,1117,18,40350,4,1,212-7,1800912,"	0089","	01","	08/11/2017","	01",13/11/2017,5,1,,,"	02","	02",1230
27,1117,18,40350,5,1,212-7,1800912,"	0115","	01","	07/11/2017","	01","	08/11/2017",4,1,,,"	02","	01",1230
27,1117,18,40350,2,1,212-7,1800912,"	0042","	01","	07/11/2017","	01","	08/11/2017",5,1,,,"	02","	01",1230
27,1117,18,40385,1,1,190-9,1800847,"	0026","	01",15/11/2017,"	01",21/11/2017,4,1,,,"	02","	02",1325
27,1117,18,40385,3,1,190-9,1800847,"	0115","	01",15/11/2017,"	01",17/11/2017,2,1,,,"	02","	02",1325
27,1117,18,40385,2,1,190-9,1800847,"	0087","	01",15/11/2017,"	01",17/11/2017,2,1,,,"	01","	02",1325
27,1117,18,40385,4,1,190-9,1800847,"	0042","	01",15/11/2017,"	01",21/11/2017,3,1,,,"	01","	02",1325
27,1117,18,40385,5,1,190-9,1800847,"	0066","	01",15/11/2017,"	01",17/11/2017,3,1,,,"	02","	02",1325
27,1117,18,40399,1,1,130-7,1800643,"	0011","	01",29/11/2017,"	01",30/11/2017,1,,,,"	01","	01",1382
27,1117,18,40399,2,1,130-7,1800643,"	0035","	01",23/11/2017,"	01",24/11/2017,5,1,,,"	02","	02",1382
27,1117,18,40399,3,1,130-7,1800643,"	0058","	01",27/11/2017,"	01",28/11/2017,3,1,,,"	01","	02",1382
27,1117,18,40399,4,1,130-7,1800643,"	0089","	01",23/11/2017,"	01",24/11/2017,2,1,,,"	02","	02",1382
27,1117,18,40399,5,1,130-7,1800643,"	0122","	01",27/11/2017,"	01",30/11/2017,4,1,,,"	02","	01",1382
27,1117,18,40402,4,1,"	048-9",1800167,"	0012","	01",20/11/2017,"	01",21/11/2017,2,1,,,"	01","	02",1443
27,1117,18,40402,2,1,"	048-9",1800167,"	0075","	01",20/11/2017,"	01",21/11/2017,2,1,,,"	01","	01",1443
27,1117,18,40402,1,1,"	048-9",1800167,"	0119","	01",22/11/2017,"	01",28/11/2017,4,1,,,"	01","	01",1443
27,1117,18,40402,5,1,"	048-9",1800167,"	0040","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
27,1117,18,40402,3,1,"	048-9",1800167,"	0065","	01",29/11/2017,"	01","	05/12/2017",5,1,,,"	04","	02",1443
27,1117,18,40412,4,1,135-A,1800680,"	0169","	01","	07/11/2017","	01","	08/11/2017",3,1,,,"	02","	01",1378
27,1117,18,40412,2,1,135-A,1800680,"	0067","	01","	06/11/2017","	01","	08/11/2017",1,,,,"	01","	01",1378
27,1117,18,40412,1,1,135-A,1800680,"	0026","	01","	06/11/2017","	01","	08/11/2017",5,1,,,"	02","	05",1378
27,1117,18,40412,3,1,135-A,1800680,"	0116","	01","	06/11/2017","	01","	08/11/2017",3,1,,,"	01","	02",1378
27,1117,18,40412,5,1,135-A,1800680,"	0225","	01","	06/11/2017","	01",22/11/2017,7,2,2,2,"	02","	01",1378
"	03",1117,19,40033,5,1,156-9,1902430,"	0119","	01",20/11/2017,"	01",20/11/2017,6,1,,,"	04","	03",13750
"	03",1117,19,40033,3,1,156-9,1902430,"	0061","	01",20/11/2017,"	01",20/11/2017,6,1,,,"	06","	01",13750
"	03",1117,19,40033,1,1,156-9,1902430,"	0009","	01",20/11/2017,"	01",20/11/2017,2,1,,,"	02","	02",13750
"	03",1117,19,40033,2,1,156-9,1902430,"	0034","	01",20/11/2017,"	01",23/11/2017,5,1,,,"	02","	02",13750
"	03",1117,19,40033,4,1,156-9,1902430,"	0089","	01",20/11/2017,"	01",20/11/2017,5,1,,,"	01","	01",13750
"	03",1117,19,40051,2,1,135-6,1908742,"	0036","	01",13/11/2017,"	01",26/11/2017,5,1,,,"	02","	03",11891
"	03",1117,19,40051,1,1,135-6,1908742,"	0015","	01",13/11/2017,"	01",14/11/2017,3,1,,,"	02","	01",11891
"	03",1117,19,40051,5,1,135-6,1908742,"	0096","	01",13/11/2017,"	01",14/11/2017,4,1,,,"	01","	02",11891
"	03",1117,19,40051,4,1,135-6,1908742,"	0074","	01",13/11/2017,"	01",14/11/2017,3,1,,,"	01","	01",11891
"	03",1117,19,40051,3,1,135-6,1908742,"	0056","	01",13/11/2017,"	01",14/11/2017,3,1,,,"	02","	01",11891
"	03",1117,19,40083,4,1,107-4,1908493,"	0012","	01",15/11/2017,"	01",16/11/2017,2,1,,,"	02","	02",12793
"	03",1117,19,40083,2,1,107-4,1908493,"	0044","	01",15/11/2017,"	01",16/11/2017,2,1,,,"	01","	01",12793
"	03",1117,19,40083,1,1,107-4,1908493,"	0026","	01",15/11/2017,"	01",16/11/2017,3,1,,,"	01","	02",12793
"	03",1117,19,40083,5,1,107-4,1908493,"	0063","	01",15/11/2017,"	01",16/11/2017,3,1,,,"	01","	01",12793
"	03",1117,19,40083,3,1,107-4,1908493,"	0083","	06",22/11/2017,"	06",23/11/2017,,,,,,,
"	03",1117,19,40097,2,1,156-5,1903463,"	0030","	01","	09/11/2017","	01",12/11/2017,1,,,,"	01","	01",16228
"	03",1117,19,40097,1,1,156-5,1903463,"	0006","	07","	08/11/2017","	07",10/11/2017,,,,,,,
"	03",1117,19,40097,3,1,156-5,1903463,"	0053","	01","	08/11/2017","	01","	09/11/2017",4,1,,,"	01","	01",16228
"	03",1117,19,40097,4,1,156-5,1903463,"	0073","	01",27/11/2017,"	01",27/11/2017,2,1,,,"	01","	01",16228
"	03",1117,19,40097,5,1,156-5,1903463,"	0095","	01","	08/11/2017","	01",19/11/2017,3,1,,,"	02","	01",16228
"	03",1117,19,40101,4,1,497-7,1907753,"	0084","	01",15/11/2017,"	01",19/11/2017,4,1,,,"	02","	01",13750
"	03",1117,19,40101,1,1,497-7,1907753,"	0185","	01",16/11/2017,"	01",19/11/2017,7,1,,,"	04","	01",13750
"	03",1117,19,40101,3,1,497-7,1907753,"	0036","	01",16/11/2017,"	01",19/11/2017,3,1,,,"	01","	01",13750
"	03",1117,19,40101,2,1,497-7,1907753,"	0230","	01",15/11/2017,"	01",16/11/2017,2,1,,,"	01","	01",13750
"	03",1117,19,40101,5,1,497-7,1907753,"	0136","	01",16/11/2017,"	01",19/11/2017,7,1,,,"	01","	02",13750
"	03",1117,19,40132,4,1,125-7,1900649,"	0085","	01",14/11/2017,"	01",15/11/2017,5,1,,,"	02","	02",15445
